customer_id,country,city
29734,Germany,New York
29735,UK,Paris
29736,UK,London
29737,USA,Sydney
29738,Germany,Sydney
29739,USA,Berlin
29740,Canada,London
29741,Germany,London
29742,UK,Paris
29743,Canada,New York
29744,Australia,Sydney
29745,Australia,Sydney
29746,France,Paris
29747,Australia,Sydney
29748,Germany,London
29749,UK,London
29750,Germany,London
29751,Germany,Sydney
29752,Australia,Sydney
29753,UK,London
29754,France,Paris
29755,UK,Sydney
29756,Canada,New York
29757,UK,Berlin
29758,France,Paris
29759,USA,Paris
29760,Germany,Berlin
29761,France,Toronto
29762,USA,New York
29763,France,Sydney
29764,France,London
29765,France,New York
29766,UK,London
29767,Australia,New York
29768,UK,New York
29769,USA,Sydney
29770,USA,New York
29771,Australia,Toronto
29772,France,Sydney
29773,USA,Paris
29774,USA,Berlin
29775,Canada,Toronto
29776,Germany,Sydney
29777,Australia,Paris
29778,Germany,Toronto
29779,USA,Berlin
29780,USA,Paris
29781,France,New York
29782,France,Berlin
29783,USA,New York
29784,Australia,London
29785,Germany,Toronto
29786,Germany,Toronto
29787,Australia,Paris
29788,USA,London
29789,Germany,Sydney
29790,France,Berlin
29791,Canada,Toronto
29792,Australia,Sydney
29793,Germany,New York
29794,Germany,Berlin
29795,Australia,Berlin
29796,Germany,Toronto
29797,France,New York
29798,USA,New York
29799,Canada,Paris
29800,UK,Toronto
29801,Canada,Sydney
29802,UK,New York
29803,Germany,Paris
29804,UK,London
29805,USA,London
29806,USA,Sydney
29807,UK,New York
29808,Germany,New York
29809,France,New York
29810,Canada,Paris
29811,France,Paris
29812,Canada,Sydney
29813,France,Sydney
29814,Germany,Toronto
29815,UK,Toronto
29816,Germany,Sydney
29817,France,Sydney
29818,Germany,Paris
29819,Germany,Berlin
29820,USA,Toronto
29821,France,Toronto
29822,Germany,New York
29823,Australia,Toronto
29824,USA,Sydney
29825,USA,New York
29826,France,Berlin
29827,Germany,New York
29828,France,New York
29829,UK,Berlin
29830,Canada,Toronto
29831,Germany,Sydney
29832,France,Toronto
29833,UK,Toronto
29834,France,Paris
29835,Canada,New York
29836,Germany,Paris
29837,Canada,Sydney
29838,USA,Berlin
29839,Canada,London
29840,Germany,New York
29841,Canada,Berlin
29842,UK,Toronto
29843,Canada,London
29844,Germany,Sydney
29845,USA,Berlin
29846,UK,Toronto
29847,Australia,Sydney
29848,Canada,Toronto
29849,Germany,Berlin
29850,Germany,Toronto
29851,USA,Berlin
29852,Germany,London
29853,Canada,Berlin
29854,Australia,New York
29855,USA,Sydney
29856,USA,New York
29857,USA,Paris
29858,Australia,Toronto
29859,Australia,Toronto
29860,France,Sydney
29861,Germany,Sydney
29862,France,Toronto
29863,Canada,New York
29864,France,Berlin
29865,UK,London
29866,USA,Paris
29867,Australia,Toronto
29868,Australia,Berlin
29869,Australia,Sydney
29870,Canada,Toronto
29871,Australia,New York
29872,Australia,Toronto
29873,Australia,Paris
29874,UK,Sydney
29875,Germany,Sydney
29876,Australia,Paris
29877,Germany,Toronto
29878,Canada,London
29879,Germany,New York
29880,Germany,Berlin
29881,France,London
29882,Australia,New York
29883,UK,Sydney
29884,Australia,Toronto
29885,USA,London
29886,Canada,Berlin
29887,Germany,New York
29888,USA,Paris
29889,Germany,New York
29890,USA,London
29891,Germany,Toronto
29892,Australia,London
29893,UK,Sydney
29894,Australia,Berlin
29895,Germany,Sydney
29896,UK,Sydney
29897,USA,Toronto
29898,USA,Paris
29899,UK,Sydney
29900,Germany,Paris
29901,Canada,Sydney
29902,Canada,Paris
29903,USA,Paris
29904,Canada,London
29905,Canada,London
29906,Australia,Toronto
29907,France,Paris
29908,Australia,Paris
29909,USA,Toronto
29910,Germany,Berlin
29911,UK,New York
29912,France,Toronto
29913,Canada,Paris
29914,France,Paris
29915,USA,Paris
29916,France,New York
29917,Australia,Sydney
29918,UK,London
29919,USA,New York
29920,Germany,Sydney
29921,USA,London
29922,France,Sydney
29923,Australia,Toronto
29924,UK,Toronto
29925,Canada,Paris
29926,Germany,New York
29927,UK,New York
29928,Germany,Toronto
29929,Canada,Berlin
29930,France,Sydney
29931,France,New York
29932,Canada,Sydney
29933,USA,Berlin
29934,Canada,Berlin
29935,Australia,Sydney
29936,UK,Paris
29937,Germany,Berlin
29938,USA,Toronto
29939,UK,New York
29940,Germany,Toronto
29941,Australia,Berlin
29942,Germany,New York
29943,Canada,Sydney
29944,Canada,New York
29945,France,London
29946,France,New York
29947,Canada,London
29948,USA,Sydney
29949,Germany,Toronto
29950,Germany,London
29951,France,London
29952,UK,Berlin
29953,Germany,New York
29954,France,Toronto
29955,Canada,Toronto
29956,Canada,Sydney
29957,France,London
29958,Germany,Paris
29959,France,New York
29960,Germany,Paris
29961,USA,Toronto
29962,Germany,London
29963,UK,Berlin
29964,USA,London
29965,Canada,New York
29966,France,Paris
29967,Australia,Paris
29968,Germany,Toronto
29969,Germany,London
29970,Canada,London
29971,UK,London
29972,Germany,Toronto
29973,Germany,London
29974,Germany,New York
29975,Australia,Toronto
29976,Australia,Berlin
29977,Australia,New York
29978,UK,Toronto
29979,France,Sydney
29980,Germany,Paris
29981,France,Berlin
29982,Canada,Sydney
29983,Australia,Sydney
29984,Canada,Sydney
29985,Canada,Paris
29986,UK,Berlin
29987,UK,London
29988,France,Sydney
29989,Canada,Sydney
29990,USA,Toronto
29991,Australia,London
29992,France,Paris
29993,Germany,London
29994,Germany,London
29995,USA,Paris
29996,Germany,Paris
29997,UK,Paris
29998,Australia,Berlin
29999,Australia,Paris
30000,Australia,Paris
30001,UK,Toronto
30002,Australia,Sydney
30003,Canada,New York
30004,USA,London
30005,UK,Berlin
30006,USA,Paris
30007,Australia,London
30008,Australia,Toronto
30009,Australia,London
30010,Australia,Paris
30011,USA,London
30012,USA,New York
30013,France,Berlin
30014,USA,Berlin
30015,USA,Paris
30016,Australia,Paris
30017,Canada,Toronto
30018,UK,Berlin
30019,France,London
30020,Australia,Toronto
30021,Germany,Toronto
30022,Germany,Toronto
30023,Germany,Sydney
30024,USA,Paris
30025,France,Toronto
30026,Germany,London
30027,Australia,London
30028,Germany,Paris
30029,Australia,Sydney
30030,France,Berlin
30031,Germany,New York
30032,UK,Paris
30033,USA,London
30034,Germany,Sydney
30035,USA,New York
30036,Germany,New York
30037,Australia,London
30038,USA,Berlin
30039,UK,New York
30040,France,Paris
30041,France,Berlin
30042,Germany,Sydney
30043,France,New York
30044,UK,Toronto
30045,Australia,New York
30046,France,Paris
30047,Canada,Paris
30048,Germany,Berlin
30049,UK,Berlin
30050,Germany,Paris
30051,Canada,New York
30052,USA,London
30053,UK,Sydney
30054,Australia,Berlin
30055,USA,Paris
30056,UK,Sydney
30057,Australia,London
30058,Germany,London
30059,France,London
30060,Australia,Sydney
30061,Australia,Berlin
30062,France,New York
30063,Germany,Sydney
30064,Australia,London
30065,France,Paris
30066,France,New York
30067,Canada,Berlin
30068,Australia,Berlin
30069,Canada,Toronto
30070,Australia,Toronto
30071,Germany,London
30072,USA,Berlin
30073,UK,London
30074,Canada,Paris
30075,UK,Berlin
30076,Australia,Toronto
30077,France,New York
30078,Canada,Toronto
30079,USA,New York
30080,Canada,London
30081,UK,Paris
30082,France,Berlin
30083,UK,London
30084,Australia,London
30085,UK,Paris
30086,USA,Berlin
30087,UK,New York
30088,UK,Berlin
30089,UK,New York
30090,France,Paris
30091,Germany,Toronto
30092,USA,Berlin
30093,Australia,Paris
30094,USA,London
30095,USA,New York
30096,Canada,London
30097,Germany,Berlin
30098,Germany,Paris
30099,Canada,Sydney
30100,Germany,Sydney
30101,Australia,Paris
30102,UK,Berlin
30103,USA,Paris
30104,Australia,Paris
30105,Canada,Sydney
30106,Canada,Sydney
30107,UK,Toronto
30108,Canada,London
30109,Canada,Toronto
30110,USA,Toronto
30111,UK,Sydney
30112,USA,Toronto
30113,Germany,Toronto
30114,USA,Sydney
30115,Germany,Berlin
30116,France,Toronto
30117,USA,New York
30118,Germany,Sydney
30119,France,Berlin
30120,Australia,London
30121,UK,Paris
30122,Germany,Sydney
30123,UK,Toronto
30124,France,London
30125,USA,Sydney
30126,Australia,New York
30127,USA,Sydney
30128,Canada,Toronto
30129,UK,Berlin
30130,Australia,Toronto
30131,USA,New York
30132,UK,Berlin
30133,USA,New York
30134,Australia,New York
30135,Australia,Paris
30136,USA,Berlin
30137,France,Paris
30138,USA,Toronto
30139,France,Sydney
30140,Australia,Berlin
30141,France,Paris
30142,Australia,London
30143,UK,London
30144,France,New York
30145,France,Toronto
30146,France,New York
30147,UK,Toronto
30148,Germany,London
30149,USA,London
30150,France,New York
30151,Canada,Sydney
30152,Australia,Toronto
30153,USA,Sydney
30154,USA,London
30155,Australia,Paris
30156,USA,Paris
30157,Australia,Toronto
30158,USA,Sydney
30159,Australia,Sydney
30160,USA,London
30161,UK,New York
30162,Germany,Paris
30163,USA,New York
30164,Germany,London
30165,Canada,Toronto
30166,France,Sydney
30167,USA,London
30168,USA,New York
30169,France,Toronto
30170,Australia,New York
30171,Canada,London
30172,USA,Berlin
30173,Canada,Paris
30174,USA,Sydney
30175,Australia,Berlin
30176,USA,London
30177,Germany,Paris
30178,France,Sydney
30179,USA,Paris
30180,Germany,Paris
30181,USA,Paris
30182,Australia,Sydney
30183,UK,Berlin
30184,Canada,New York
30185,Australia,Toronto
30186,UK,Berlin
30187,Germany,Sydney
30188,France,Toronto
30189,France,London
30190,Canada,Berlin
30191,Germany,Berlin
30192,France,Paris
30193,UK,Berlin
30194,Canada,London
30195,Canada,Sydney
30196,USA,Toronto
30197,Canada,Toronto
30198,Canada,New York
30199,Germany,New York
30200,Canada,Paris
30201,USA,Berlin
30202,UK,New York
30203,USA,Berlin
30204,Australia,London
30205,Canada,Paris
30206,Australia,London
30207,Australia,Paris
30208,France,London
30209,Germany,London
30210,France,Paris
30211,Germany,New York
30212,France,Paris
30213,USA,New York
30214,France,Paris
30215,Canada,Toronto
30216,Australia,Paris
30217,Germany,Toronto
30218,Germany,London
30219,UK,Sydney
30220,Canada,Sydney
30221,Germany,Toronto
30222,Australia,Berlin
30223,Australia,Paris
30224,Australia,London
30225,Canada,Berlin
30226,Australia,Sydney
30227,France,Sydney
30228,France,London
30229,Australia,New York
30230,Germany,London
30231,Australia,Toronto
30232,France,Berlin
30233,Canada,Berlin
30234,Germany,Berlin
30235,Canada,Sydney
30236,Germany,Berlin
30237,France,New York
30238,UK,Toronto
30239,UK,Toronto
30240,UK,New York
30241,UK,Berlin
30242,Germany,New York
30243,USA,Sydney
30244,USA,New York
30245,UK,New York
30246,UK,Sydney
30247,UK,Berlin
30248,Canada,Toronto
30249,Australia,Paris
30250,UK,New York
30251,Germany,Berlin
30252,UK,Toronto
30253,France,London
30254,France,Sydney
30255,USA,Paris
30256,Germany,New York
30257,Australia,Paris
30258,France,Toronto
30259,Australia,Berlin
30260,Canada,Berlin
30261,Australia,New York
30262,UK,Paris
30263,France,Toronto
30264,Australia,Toronto
30265,UK,London
30266,UK,London
30267,Germany,London
30268,Germany,Paris
30269,Australia,Berlin
30270,UK,New York
30271,USA,Paris
30272,USA,New York
30273,Germany,London
30274,UK,New York
30275,Germany,London
30276,Germany,Toronto
30277,France,Paris
30278,UK,Sydney
30279,UK,London
30280,Australia,London
30281,Germany,Paris
30282,USA,Toronto
30283,Canada,Toronto
30284,France,New York
30285,Australia,London
30286,Germany,New York
30287,USA,Toronto
30288,Canada,Toronto
30289,UK,London
30290,USA,Berlin
30291,Canada,New York
30292,Canada,London
30293,France,Paris
30294,France,Berlin
30295,France,New York
30296,Australia,Toronto
30297,UK,Sydney
30298,Australia,Toronto
30299,USA,Sydney
30300,France,Sydney
30301,Germany,London
30302,France,Sydney
30303,USA,Sydney
30304,Germany,London
30305,USA,New York
30306,USA,Paris
30307,France,Paris
30308,Australia,New York
30309,France,Berlin
30310,France,Berlin
30311,USA,New York
30312,USA,Toronto
30313,UK,Toronto
30314,Canada,New York
30315,Australia,Sydney
30316,USA,New York
30317,France,London
30318,France,London
30319,USA,New York
30320,Canada,Paris
30321,France,Paris
30322,Australia,Paris
30323,Germany,London
30324,UK,New York
30325,France,Toronto
30326,Australia,London
30327,Germany,Berlin
30328,Canada,Paris
30329,USA,Toronto
30330,France,Toronto
30331,Australia,Sydney
30332,Canada,Toronto
30333,Canada,Toronto
30334,USA,Sydney
30335,UK,London
30336,Germany,New York
30337,USA,New York
30338,Canada,Toronto
30339,USA,Paris
30340,Germany,Toronto
30341,UK,London
30342,UK,London
30343,France,Paris
30344,Australia,Berlin
30345,USA,Toronto
30346,Canada,New York
30347,Canada,Paris
30348,Australia,Paris
30349,UK,New York
30350,Germany,New York
30351,UK,Paris
30352,UK,Toronto
30353,USA,New York
30354,Australia,Toronto
30355,France,Paris
30356,UK,Sydney
30357,France,Paris
30358,Germany,Paris
30359,UK,Sydney
30360,Australia,Sydney
30361,Germany,Paris
30362,Canada,London
30363,USA,Toronto
30364,Australia,Berlin
30365,Canada,Sydney
30366,Germany,Toronto
30367,Germany,New York
30368,Germany,London
30369,USA,New York
30370,Canada,London
30371,Germany,Sydney
30372,Germany,London
30373,Germany,Toronto
30374,France,Toronto
30375,Canada,New York
30376,Australia,Sydney
30377,USA,London
30378,Germany,New York
30379,UK,Paris
30380,Germany,Berlin
30381,France,Paris
30382,Canada,London
30383,UK,Toronto
30384,Canada,Paris
30385,France,Sydney
30386,Australia,New York
30387,France,London
30388,USA,Berlin
30389,USA,Sydney
30390,UK,New York
30391,Canada,Paris
30392,Canada,New York
30393,UK,Toronto
30394,USA,Toronto
30395,France,Sydney
30396,Germany,Paris
30397,USA,New York
30398,UK,New York
30399,Canada,Toronto
30400,France,London
30401,Canada,London
30402,USA,Sydney
30403,Canada,Sydney
30404,Germany,Sydney
30405,UK,New York
30406,Germany,Paris
30407,UK,Toronto
30408,France,London
30409,UK,Berlin
30410,USA,Sydney
30411,Canada,Paris
30412,France,New York
30413,France,New York
30414,USA,Paris
30415,France,Toronto
30416,UK,New York
30417,Canada,Sydney
30418,France,Toronto
30419,Canada,London
30420,USA,London
30421,Australia,London
30422,France,Paris
30423,USA,Paris
30424,France,New York
30425,Australia,New York
30426,Australia,Toronto
30427,France,Paris
30428,Canada,Paris
30429,France,New York
30430,Germany,Toronto
30431,France,Berlin
30432,Australia,New York
30433,UK,Paris
30434,France,London
30435,UK,London
30436,USA,London
30437,France,London
30438,UK,London
30439,Germany,New York
30440,Canada,Paris
30441,Australia,London
30442,Germany,New York
30443,UK,Sydney
30444,Canada,Toronto
30445,Canada,Berlin
30446,UK,Paris
30447,Canada,Sydney
30448,Germany,Sydney
30449,UK,Berlin
30450,USA,Toronto
30451,Canada,Berlin
30452,Germany,Toronto
30453,Australia,Paris
30454,France,New York
30455,Germany,New York
30456,France,Berlin
30457,UK,New York
30458,UK,Toronto
30459,USA,Paris
30460,France,New York
30461,France,Sydney
30462,Canada,Berlin
30463,Australia,Toronto
30464,Canada,Toronto
30465,France,Sydney
30466,Australia,London
30467,Australia,Paris
30468,Australia,Paris
30469,USA,Toronto
30470,UK,Berlin
30471,UK,London
30472,France,Paris
30473,Canada,Paris
30474,Canada,Sydney
30475,France,Berlin
30476,USA,Sydney
30477,Australia,Berlin
30478,Germany,New York
30479,Canada,Sydney
30480,UK,Sydney
30481,France,New York
30482,Germany,London
30483,Canada,Berlin
30484,Australia,Berlin
30485,UK,Sydney
30486,Australia,London
30487,USA,Toronto
30488,UK,New York
30489,Germany,London
30490,USA,Toronto
30491,Germany,Sydney
30492,Canada,London
30493,Germany,London
30494,UK,Sydney
30495,USA,Paris
30496,UK,Sydney
30497,USA,London
30498,Canada,Paris
30499,Canada,London
30500,Canada,Paris
30501,Canada,Paris
30502,France,Berlin
30503,UK,Toronto
30504,Canada,Sydney
30505,France,Toronto
30506,France,Berlin
30507,Germany,Toronto
30508,Australia,London
30509,Australia,London
30510,USA,London
30511,Australia,Sydney
30512,UK,Toronto
30513,Canada,Toronto
30514,France,Sydney
30515,USA,Berlin
30516,UK,Berlin
30517,Australia,Toronto
30518,France,New York
30519,UK,New York
30520,USA,Sydney
30521,USA,New York
30522,UK,Toronto
30523,UK,New York
30524,USA,Sydney
30525,USA,London
30526,UK,Toronto
30527,Germany,Berlin
30528,Australia,Paris
30529,Australia,Paris
30530,Australia,London
30531,Germany,Sydney
30532,Canada,New York
30533,USA,Paris
30534,France,Berlin
30535,France,Paris
30536,France,London
30537,France,Sydney
30538,Canada,Berlin
30539,Canada,Toronto
30540,USA,Toronto
30541,France,Sydney
30542,UK,New York
30543,UK,London
30544,UK,Berlin
30545,Germany,New York
30546,Australia,New York
30547,Australia,Sydney
30548,Germany,Toronto
30549,Canada,Sydney
30550,France,Toronto
30551,France,Paris
30552,USA,Paris
30553,Germany,Berlin
30554,France,Paris
30555,Germany,New York
30556,Germany,Sydney
30557,Australia,Toronto
30558,Canada,Paris
30559,Canada,London
30560,Australia,Paris
30561,UK,Berlin
30562,USA,Berlin
30563,UK,Toronto
30564,UK,Toronto
30565,Canada,Berlin
30566,France,New York
30567,Canada,New York
30568,Australia,Paris
30569,Australia,Toronto
30570,UK,Toronto
30571,USA,London
30572,Australia,Toronto
30573,Germany,Sydney
30574,USA,Sydney
30575,Australia,New York
30576,Australia,Paris
30577,UK,Sydney
30578,Australia,Sydney
30579,UK,Paris
30580,Australia,Sydney
30581,Germany,London
30582,France,London
30583,France,Berlin
30584,Germany,Paris
30585,UK,Toronto
30586,USA,Toronto
30587,France,Paris
30588,Australia,London
30589,Canada,New York
30590,Canada,Toronto
30591,UK,Sydney
30592,Australia,Berlin
30593,Germany,Sydney
30594,Australia,New York
30595,Canada,London
30596,Australia,Sydney
30597,Australia,New York
30598,France,Toronto
30599,USA,London
30600,Australia,New York
30601,Germany,Sydney
30602,Canada,Toronto
30603,USA,London
30604,Germany,Paris
30605,UK,New York
30606,Canada,Sydney
30607,Australia,Toronto
30608,Canada,Toronto
30609,France,Toronto
30610,France,London
30611,France,Paris
30612,France,Sydney
30613,UK,London
30614,Germany,London
30615,Canada,New York
30616,Australia,Sydney
30617,Germany,Paris
30618,Canada,Toronto
30619,Canada,London
30620,UK,New York
30621,Canada,Toronto
30622,Germany,Berlin
30623,USA,Toronto
30624,Germany,London
30625,Australia,Toronto
30626,Canada,Paris
30627,Canada,Paris
30628,France,New York
30629,UK,London
30630,France,London
30631,UK,New York
30632,Canada,London
30633,France,Toronto
30634,USA,London
30635,Canada,London
30636,Germany,London
30637,Australia,New York
30638,Canada,Toronto
30639,Germany,Sydney
30640,France,New York
30641,Australia,London
30642,USA,New York
30643,Australia,New York
30644,USA,London
30645,Canada,Berlin
30646,USA,Berlin
30647,France,London
30648,Australia,Paris
30649,Germany,Berlin
30650,Canada,New York
30651,USA,London
30652,USA,Toronto
30653,Canada,Paris
30654,UK,London
30655,Germany,London
30656,Germany,Berlin
30657,USA,Sydney
30658,France,Toronto
30659,UK,Toronto
30660,Australia,London
30661,France,Toronto
30662,France,Sydney
30663,UK,Toronto
30664,UK,Sydney
30665,France,Toronto
30666,France,Toronto
30667,UK,London
30668,Canada,Toronto
30669,Australia,Berlin
30670,France,Toronto
30671,Canada,London
30672,Germany,Toronto
30673,France,New York
30674,Canada,Toronto
30675,Australia,Paris
30676,USA,Berlin
30677,UK,Toronto
30678,USA,London
30679,Australia,Toronto
30680,Australia,Berlin
30681,USA,London
30682,UK,New York
30683,Australia,Sydney
30684,Canada,New York
30685,Canada,Toronto
30686,Canada,Sydney
30687,UK,Paris
30688,UK,London
30689,USA,New York
30690,UK,Toronto
30691,USA,Sydney
30692,Canada,London
30693,Canada,Berlin
30694,UK,Paris
30695,Germany,Paris
30696,France,Sydney
30697,France,Sydney
30698,Australia,New York
30699,France,Paris
30700,UK,Paris
30701,UK,Berlin
30702,Germany,Paris
30703,USA,Sydney
30704,Australia,London
30705,UK,London
30706,Australia,New York
30707,USA,Sydney
30708,Australia,Berlin
30709,Canada,New York
30710,France,Berlin
30711,Australia,Berlin
30712,USA,New York
30713,Germany,Toronto
30714,France,New York
30715,Germany,Toronto
30716,Germany,Sydney
30717,Germany,New York
30718,UK,Sydney
30719,Canada,Paris
30720,France,Berlin
30721,Germany,Toronto
30722,Australia,Berlin
30723,UK,London
30724,Germany,Toronto
30725,Canada,Paris
30726,Canada,Toronto
30727,France,Sydney
30728,Germany,Sydney
30729,USA,Toronto
30730,Australia,Sydney
30731,Canada,Toronto
30732,Germany,Berlin
30733,UK,Berlin
30734,Australia,Toronto
30735,Canada,New York
30736,Germany,London
30737,Germany,Berlin
30738,Australia,Sydney
30739,Australia,New York
30740,USA,Paris
30741,USA,Toronto
30742,France,London
30743,France,Sydney
30744,UK,Berlin
30745,Australia,Toronto
30746,France,London
30747,UK,Toronto
30748,Germany,Toronto
30749,UK,New York
30750,Australia,Toronto
30751,France,Sydney
30752,Australia,Paris
30753,France,New York
30754,Canada,London
30755,UK,Sydney
30756,Canada,New York
30757,Australia,New York
30758,UK,Berlin
30759,UK,Toronto
30760,USA,London
30761,Australia,Toronto
30762,Canada,New York
30763,USA,New York
30764,Germany,Berlin
30765,UK,Sydney
30766,Australia,Berlin
30767,Australia,London
30768,Germany,Toronto
30769,Canada,New York
30770,Australia,Paris
30771,USA,Paris
30772,USA,Berlin
30773,UK,London
30774,France,Toronto
30775,Canada,Paris
30776,Australia,Toronto
30777,Germany,Sydney
30778,USA,Berlin
30779,Canada,London
30780,France,New York
30781,USA,New York
30782,UK,Sydney
30783,France,New York
30784,France,Berlin
30785,Canada,New York
30786,France,Berlin
30787,Australia,Berlin
30788,Australia,Sydney
30789,Germany,Sydney
30790,Australia,London
30791,Canada,New York
30792,UK,Paris
30793,Australia,London
30794,UK,Berlin
30795,Germany,London
30796,Germany,New York
30797,UK,Toronto
30798,Australia,Sydney
30799,USA,New York
30800,France,Berlin
30801,USA,Sydney
30802,Germany,Toronto
30803,Australia,Sydney
30804,Germany,Sydney
30805,Australia,Sydney
30806,USA,Berlin
30807,UK,London
30808,Australia,Sydney
30809,France,Sydney
30810,Germany,Toronto
30811,Canada,Paris
30812,France,New York
30813,France,London
30814,USA,Paris
30815,Canada,Berlin
30816,Canada,Sydney
30817,Canada,Paris
30818,Australia,London
30819,Germany,Paris
30820,USA,Toronto
30821,Australia,Berlin
30822,USA,New York
30823,USA,New York
30824,UK,Sydney
30825,Germany,New York
30826,Germany,London
30827,Australia,Berlin
30828,Germany,Paris
30829,Australia,Toronto
30830,Germany,Toronto
30831,Canada,Toronto
30832,UK,Berlin
30833,USA,New York
30834,UK,Paris
30835,Germany,London
30836,France,London
30837,UK,Berlin
30838,Germany,Berlin
30839,Germany,Berlin
30840,USA,New York
30841,Germany,Toronto
30842,Canada,Berlin
30843,UK,Sydney
30844,UK,Toronto
30845,UK,New York
30846,UK,Sydney
30847,USA,New York
30848,Canada,Sydney
30849,USA,Toronto
30850,Australia,New York
30851,Canada,Paris
30852,UK,Berlin
30853,Australia,London
30854,UK,Sydney
30855,Canada,New York
30856,France,Sydney
30857,Australia,London
30858,UK,New York
30859,Germany,Sydney
30860,USA,Toronto
30861,USA,New York
30862,Canada,Sydney
30863,UK,Paris
30864,Germany,London
30865,Canada,New York
30866,Australia,London
30867,UK,New York
30868,Germany,Paris
30869,Australia,Berlin
30870,USA,New York
30871,USA,Paris
30872,USA,London
30873,Australia,Berlin
30874,Canada,Paris
30875,UK,New York
30876,France,New York
30877,Germany,New York
30878,France,Sydney
30879,USA,Berlin
30880,UK,London
30881,USA,Toronto
30882,Germany,London
30883,UK,Paris
30884,Canada,Toronto
30885,USA,New York
30886,Australia,Paris
30887,UK,Berlin
30888,Canada,Toronto
30889,Australia,Toronto
30890,UK,Paris
30891,France,London
30892,UK,New York
30893,Canada,Sydney
30894,UK,New York
30895,France,Sydney
30896,USA,New York
30897,Germany,Paris
30898,Germany,New York
30899,UK,Paris
30900,Canada,Berlin
30901,Canada,Berlin
30902,Canada,New York
30903,USA,Toronto
30904,Germany,Paris
30905,Australia,Sydney
30906,Germany,Toronto
30907,USA,Berlin
30908,Australia,Sydney
30909,Germany,Sydney
30910,France,Toronto
30911,France,London
30912,Canada,Sydney
30913,France,London
30914,UK,London
30915,France,Sydney
30916,Australia,Toronto
30917,USA,Paris
30918,France,Berlin
30919,UK,Paris
30920,France,London
30921,Germany,New York
30922,Canada,New York
30923,USA,Paris
30924,France,Toronto
30925,UK,Toronto
30926,UK,London
30927,Germany,New York
30928,UK,Toronto
30929,Australia,Sydney
30930,Germany,Toronto
30931,Germany,New York
30932,Australia,Sydney
30933,France,New York
30934,Canada,Toronto
30935,France,New York
30936,Australia,New York
30937,Canada,New York
30938,UK,Sydney
30939,Germany,New York
30940,Australia,New York
30941,Canada,Toronto
30942,UK,London
30943,USA,Berlin
30944,UK,Sydney
30945,France,Paris
30946,Canada,Paris
30947,Australia,New York
30948,Canada,Sydney
30949,France,Paris
30950,USA,Sydney
30951,UK,New York
30952,USA,New York
30953,UK,Berlin
30954,Canada,Paris
30955,Canada,Toronto
30956,Australia,Toronto
30957,France,London
30958,USA,Paris
30959,Australia,New York
30960,Australia,Paris
30961,Germany,Sydney
30962,Canada,London
30963,Canada,Paris
30964,USA,Berlin
30965,Germany,Sydney
30966,UK,New York
30967,Australia,London
30968,Germany,New York
30969,UK,New York
30970,France,Berlin
30971,USA,Sydney
30972,USA,Paris
30973,UK,London
30974,France,London
30975,France,Sydney
30976,Germany,Berlin
30977,Germany,Berlin
30978,USA,Paris
30979,Canada,New York
30980,Canada,Berlin
30981,France,Toronto
30982,Germany,London
30983,UK,Toronto
30984,USA,Berlin
30985,Australia,Sydney
30986,Germany,Sydney
30987,France,Sydney
30988,Australia,London
30989,USA,Toronto
30990,Germany,Toronto
30991,Germany,Toronto
30992,Canada,New York
30993,Canada,Berlin
30994,USA,Sydney
30995,France,Paris
30996,UK,New York
30997,Australia,Sydney
30998,Germany,Toronto
30999,Germany,Paris
31000,Germany,New York
31001,UK,Toronto
31002,USA,Paris
31003,UK,London
31004,USA,Paris
31005,Germany,Berlin
31006,Germany,Sydney
31007,France,Berlin
31008,UK,Sydney
31009,Australia,New York
31010,UK,Sydney
31011,Canada,Paris
31012,France,Paris
31013,UK,Toronto
31014,Australia,Berlin
31015,France,Toronto
31016,UK,Sydney
31017,UK,London
31018,USA,Paris
31019,Germany,London
31020,UK,Berlin
31021,Australia,Berlin
31022,Canada,Paris
31023,USA,Paris
31024,Canada,London
31025,Germany,Toronto
31026,France,Berlin
31027,Germany,Berlin
31028,Canada,London
31029,UK,London
31030,France,London
31031,USA,New York
31032,Germany,Berlin
31033,USA,London
31034,Germany,Sydney
31035,Canada,London
31036,USA,Sydney
31037,France,New York
31038,USA,Sydney
31039,France,New York
31040,Germany,New York
31041,Canada,Toronto
31042,Australia,Toronto
31043,Canada,Sydney
31044,France,Paris
31045,Australia,Sydney
31046,UK,London
31047,Australia,Paris
31048,USA,New York
31049,USA,New York
31050,USA,London
31051,Germany,Sydney
31052,UK,London
31053,Germany,Berlin
31054,Germany,Berlin
31055,Canada,Toronto
31056,Canada,Paris
31057,USA,Paris
31058,Canada,London
31059,Canada,London
31060,France,Berlin
31061,Germany,Berlin
31062,France,Sydney
31063,Australia,Sydney
31064,Canada,Paris
31065,Australia,Paris
31066,Australia,Berlin
31067,Germany,London
31068,France,London
31069,UK,Paris
31070,UK,Paris
31071,Canada,Sydney
31072,USA,Toronto
31073,Australia,Sydney
31074,UK,London
31075,France,Berlin
31076,Germany,Berlin
31077,UK,New York
31078,Canada,Sydney
31079,USA,New York
31080,Canada,Berlin
31081,Canada,New York
31082,Canada,Paris
31083,UK,Paris
31084,UK,Toronto
31085,Canada,New York
31086,UK,Toronto
31087,UK,Sydney
31088,UK,New York
31089,USA,Sydney
31090,UK,Paris
