product_id,subcategory,maintenance_required,product_line
3116,Helmets,No,Mountain
3117,Tires,No,Mountain
3118,Helmets,Yes,Road
3119,Helmets,No,Mountain
3120,Tires,Yes,Mountain
3121,Road Bikes,Yes,Standard
3122,Tires,Yes,Touring
3123,Jerseys,No,Touring
3124,Tires,No,Road
3125,Jerseys,Yes,Mountain
3126,Jerseys,No,Road
3127,Helmets,Yes,Mountain
3128,Mountain Bikes,No,Mountain
3129,Jerseys,Yes,Road
3130,Tires,No,Touring
3131,Tires,Yes,Touring
3132,Road Bikes,Yes,Standard
3133,Helmets,Yes,Road
3134,Tires,No,Touring
3135,Mountain Bikes,Yes,Standard
3136,Mountain Bikes,No,Touring
3137,Helmets,Yes,Touring
3138,Helmets,No,Road
3139,Road Bikes,No,Standard
3140,Jerseys,No,Standard
3141,Jerseys,No,Mountain
3142,Tires,Yes,Touring
3143,Helmets,No,Mountain
3144,Road Bikes,Yes,Mountain
3145,Tires,Yes,Mountain
3146,Mountain Bikes,Yes,Mountain
3147,Mountain Bikes,No,Touring
3148,Mountain Bikes,No,Road
3149,Helmets,No,Standard
3150,Tires,Yes,Road
3151,Helmets,No,Mountain
3152,Jerseys,Yes,Touring
3153,Mountain Bikes,No,Road
3154,Mountain Bikes,Yes,Touring
3155,Tires,No,Touring
3156,Mountain Bikes,No,Standard
3157,Mountain Bikes,Yes,Touring
3158,Road Bikes,Yes,Mountain
3159,Jerseys,No,Road
3160,Road Bikes,Yes,Standard
3161,Tires,No,Touring
3162,Mountain Bikes,No,Road
3163,Road Bikes,Yes,Touring
3164,Tires,Yes,Mountain
3165,Helmets,No,Standard
3166,Jerseys,No,Touring
3167,Road Bikes,No,Road
3168,Road Bikes,No,Standard
3169,Jerseys,No,Road
3170,Tires,No,Touring
3171,Road Bikes,Yes,Mountain
3172,Helmets,Yes,Touring
3173,Road Bikes,No,Standard
3174,Tires,Yes,Road
3175,Tires,No,Road
3176,Mountain Bikes,Yes,Road
3177,Jerseys,No,Road
3178,Mountain Bikes,Yes,Road
3179,Tires,Yes,Touring
3180,Jerseys,No,Mountain
3181,Tires,Yes,Standard
3182,Helmets,No,Road
3183,Helmets,Yes,Standard
3184,Helmets,Yes,Touring
3185,Helmets,No,Touring
3186,Jerseys,Yes,Mountain
3187,Helmets,No,Mountain
3188,Helmets,Yes,Standard
3189,Jerseys,No,Road
3190,Helmets,No,Road
3191,Helmets,Yes,Standard
3192,Helmets,No,Standard
3193,Mountain Bikes,No,Road
3194,Tires,No,Mountain
3195,Jerseys,No,Touring
3196,Helmets,Yes,Mountain
3197,Road Bikes,No,Road
3198,Tires,Yes,Mountain
3199,Tires,No,Road
3200,Helmets,Yes,Standard
3201,Tires,No,Road
3202,Jerseys,Yes,Mountain
3203,Road Bikes,No,Mountain
3204,Helmets,No,Standard
3205,Road Bikes,Yes,Standard
3206,Road Bikes,No,Mountain
3207,Tires,Yes,Touring
3208,Road Bikes,Yes,Road
3209,Mountain Bikes,No,Mountain
3210,Helmets,No,Road
3211,Mountain Bikes,Yes,Touring
3212,Road Bikes,No,Mountain
3213,Jerseys,No,Road
3214,Helmets,Yes,Mountain
3215,Mountain Bikes,Yes,Standard
3216,Jerseys,No,Mountain
3217,Jerseys,No,Touring
3218,Jerseys,Yes,Road
3219,Tires,Yes,Standard
3220,Mountain Bikes,No,Touring
3221,Jerseys,No,Mountain
3222,Jerseys,No,Mountain
3223,Jerseys,Yes,Mountain
3224,Tires,No,Road
3225,Tires,Yes,Road
3226,Tires,No,Touring
3227,Road Bikes,Yes,Road
3228,Helmets,Yes,Standard
3229,Road Bikes,Yes,Touring
3230,Mountain Bikes,No,Touring
3231,Road Bikes,No,Standard
3232,Mountain Bikes,Yes,Mountain
3233,Tires,Yes,Standard
3234,Road Bikes,No,Standard
3235,Mountain Bikes,Yes,Standard
3236,Helmets,No,Road
3237,Jerseys,No,Touring
3238,Tires,Yes,Road
3239,Jerseys,Yes,Mountain
3240,Mountain Bikes,No,Mountain
3241,Mountain Bikes,Yes,Mountain
3242,Tires,Yes,Mountain
3243,Mountain Bikes,Yes,Road
3244,Helmets,No,Mountain
3245,Tires,No,Standard
3246,Helmets,Yes,Touring
3247,Jerseys,Yes,Standard
3248,Road Bikes,Yes,Standard
3249,Jerseys,Yes,Standard
3250,Road Bikes,No,Touring
3251,Mountain Bikes,No,Standard
3252,Road Bikes,No,Touring
3253,Mountain Bikes,Yes,Touring
3254,Mountain Bikes,No,Standard
3255,Jerseys,Yes,Touring
3256,Mountain Bikes,Yes,Mountain
3257,Road Bikes,Yes,Mountain
3258,Jerseys,No,Road
3259,Tires,No,Standard
3260,Road Bikes,No,Standard
3261,Helmets,No,Road
3262,Jerseys,No,Touring
3263,Helmets,Yes,Mountain
3264,Mountain Bikes,No,Road
3265,Jerseys,No,Road
3266,Mountain Bikes,No,Touring
3267,Helmets,No,Road
3268,Mountain Bikes,Yes,Touring
3269,Road Bikes,Yes,Mountain
3270,Jerseys,Yes,Standard
3271,Jerseys,No,Touring
3272,Tires,Yes,Road
3273,Helmets,No,Road
3274,Tires,Yes,Road
3275,Tires,Yes,Road
3276,Tires,No,Road
3277,Mountain Bikes,No,Standard
3278,Road Bikes,Yes,Standard
3279,Tires,Yes,Standard
3280,Helmets,No,Mountain
3281,Road Bikes,No,Road
3282,Mountain Bikes,No,Standard
3283,Jerseys,Yes,Road
3284,Road Bikes,Yes,Touring
3285,Tires,No,Road
3286,Tires,No,Mountain
3287,Tires,Yes,Touring
3288,Tires,Yes,Mountain
3289,Mountain Bikes,No,Mountain
3290,Jerseys,Yes,Standard
3291,Mountain Bikes,Yes,Mountain
3292,Jerseys,Yes,Standard
3293,Jerseys,Yes,Touring
3294,Helmets,No,Road
3295,Tires,No,Standard
3296,Road Bikes,Yes,Mountain
3297,Helmets,Yes,Touring
3298,Mountain Bikes,Yes,Touring
3299,Mountain Bikes,Yes,Road
3300,Mountain Bikes,No,Touring
3301,Road Bikes,Yes,Touring
3302,Road Bikes,No,Touring
3303,Road Bikes,Yes,Touring
3304,Mountain Bikes,No,Road
3305,Jerseys,No,Road
3306,Helmets,No,Mountain
3307,Jerseys,No,Touring
3308,Helmets,Yes,Mountain
3309,Mountain Bikes,Yes,Road
3310,Jerseys,Yes,Mountain
3311,Road Bikes,No,Standard
3312,Road Bikes,Yes,Road
3313,Helmets,Yes,Touring
3314,Mountain Bikes,Yes,Mountain
3315,Mountain Bikes,No,Mountain
3316,Mountain Bikes,Yes,Road
3317,Mountain Bikes,Yes,Touring
3318,Mountain Bikes,Yes,Road
3319,Tires,No,Touring
3320,Jerseys,Yes,Road
3321,Helmets,Yes,Road
3322,Road Bikes,Yes,Mountain
3323,Road Bikes,Yes,Mountain
3324,Tires,Yes,Mountain
3325,Helmets,Yes,Touring
3326,Jerseys,No,Road
3327,Jerseys,No,Standard
3328,Jerseys,Yes,Standard
3329,Road Bikes,Yes,Mountain
3330,Helmets,No,Touring
3331,Tires,No,Road
3332,Helmets,Yes,Road
3333,Jerseys,Yes,Standard
3334,Helmets,Yes,Road
3335,Road Bikes,No,Mountain
3336,Road Bikes,No,Standard
3337,Mountain Bikes,No,Touring
3338,Helmets,Yes,Touring
3339,Road Bikes,No,Standard
3340,Tires,No,Mountain
3341,Road Bikes,No,Standard
3342,Helmets,Yes,Standard
3343,Mountain Bikes,Yes,Mountain
3344,Tires,Yes,Road
3345,Helmets,No,Standard
3346,Mountain Bikes,No,Touring
3347,Jerseys,No,Road
3348,Helmets,Yes,Standard
3349,Jerseys,No,Road
3350,Jerseys,No,Standard
3351,Road Bikes,Yes,Road
3352,Jerseys,Yes,Mountain
3353,Tires,Yes,Touring
3354,Jerseys,Yes,Road
3355,Jerseys,Yes,Standard
3356,Mountain Bikes,Yes,Road
3357,Mountain Bikes,No,Road
3358,Tires,Yes,Road
3359,Jerseys,No,Standard
3360,Helmets,No,Road
3361,Mountain Bikes,No,Mountain
3362,Helmets,Yes,Standard
3363,Tires,Yes,Mountain
3364,Helmets,Yes,Standard
3365,Tires,No,Mountain
3366,Helmets,No,Touring
3367,Tires,Yes,Touring
3368,Mountain Bikes,No,Touring
3369,Road Bikes,No,Touring
3370,Road Bikes,Yes,Standard
3371,Road Bikes,No,Mountain
3372,Road Bikes,No,Standard
3373,Tires,Yes,Touring
3374,Helmets,Yes,Mountain
3375,Tires,Yes,Mountain
3376,Tires,Yes,Road
3377,Jerseys,No,Standard
3378,Jerseys,No,Road
3379,Helmets,No,Mountain
3380,Tires,No,Road
3381,Helmets,Yes,Standard
3382,Tires,Yes,Touring
3383,Tires,No,Mountain
3384,Road Bikes,No,Mountain
3385,Road Bikes,Yes,Standard
3386,Mountain Bikes,Yes,Standard
3387,Jerseys,No,Mountain
3388,Mountain Bikes,No,Touring
3389,Jerseys,Yes,Standard
3390,Helmets,Yes,Mountain
3391,Jerseys,No,Touring
3392,Tires,Yes,Mountain
3393,Tires,Yes,Standard
3394,Tires,No,Road
3395,Road Bikes,No,Standard
3396,Road Bikes,No,Touring
3397,Jerseys,No,Mountain
3398,Jerseys,No,Standard
3399,Tires,Yes,Standard
3400,Mountain Bikes,Yes,Mountain
3401,Road Bikes,Yes,Touring
3402,Jerseys,No,Standard
3403,Mountain Bikes,No,Touring
3404,Tires,No,Mountain
3405,Road Bikes,Yes,Road
3406,Helmets,No,Road
3407,Helmets,Yes,Road
3408,Tires,No,Standard
3409,Mountain Bikes,No,Touring
3410,Helmets,Yes,Mountain
3411,Tires,No,Road
3412,Mountain Bikes,No,Road
3413,Helmets,No,Mountain
3414,Mountain Bikes,No,Standard
3415,Helmets,Yes,Standard
3416,Tires,Yes,Standard
3417,Mountain Bikes,No,Touring
3418,Helmets,No,Mountain
3419,Helmets,No,Mountain
3420,Jerseys,No,Road
3421,Jerseys,No,Touring
3422,Jerseys,No,Mountain
3423,Helmets,No,Standard
3424,Jerseys,Yes,Mountain
3425,Jerseys,Yes,Touring
3426,Mountain Bikes,Yes,Road
3427,Mountain Bikes,No,Mountain
3428,Tires,Yes,Mountain
3429,Road Bikes,No,Mountain
3430,Jerseys,No,Mountain
3431,Helmets,No,Road
3432,Mountain Bikes,No,Standard
3433,Mountain Bikes,No,Touring
3434,Jerseys,No,Touring
3435,Road Bikes,Yes,Standard
3436,Mountain Bikes,No,Touring
3437,Jerseys,No,Mountain
3438,Tires,No,Standard
3439,Jerseys,Yes,Standard
3440,Jerseys,No,Road
3441,Jerseys,No,Mountain
3442,Helmets,Yes,Road
3443,Road Bikes,Yes,Touring
3444,Helmets,No,Road
3445,Helmets,No,Mountain
3446,Helmets,Yes,Touring
3447,Mountain Bikes,Yes,Touring
3448,Road Bikes,Yes,Road
3449,Jerseys,No,Mountain
3450,Mountain Bikes,No,Touring
3451,Tires,No,Standard
3452,Helmets,No,Standard
3453,Jerseys,No,Road
3454,Jerseys,Yes,Mountain
3455,Tires,No,Touring
3456,Jerseys,Yes,Road
3457,Jerseys,No,Standard
3458,Helmets,Yes,Touring
3459,Road Bikes,No,Touring
3460,Road Bikes,No,Mountain
3461,Road Bikes,No,Touring
3462,Road Bikes,Yes,Touring
3463,Jerseys,Yes,Standard
3464,Mountain Bikes,No,Touring
3465,Helmets,No,Mountain
3466,Helmets,No,Road
3467,Helmets,Yes,Touring
3468,Mountain Bikes,Yes,Touring
3469,Jerseys,No,Standard
3470,Mountain Bikes,Yes,Touring
3471,Helmets,Yes,Road
3472,Tires,No,Mountain
3473,Road Bikes,Yes,Standard
3474,Mountain Bikes,No,Road
3475,Tires,No,Mountain
3476,Road Bikes,No,Standard
3477,Mountain Bikes,No,Touring
3478,Jerseys,No,Touring
3479,Jerseys,Yes,Mountain
3480,Road Bikes,Yes,Touring
3481,Tires,No,Standard
3482,Jerseys,No,Standard
3483,Mountain Bikes,No,Mountain
3484,Jerseys,Yes,Mountain
3485,Road Bikes,Yes,Road
3486,Helmets,No,Road
3487,Tires,No,Mountain
3488,Road Bikes,Yes,Mountain
3489,Road Bikes,Yes,Standard
3490,Tires,Yes,Touring
3491,Mountain Bikes,Yes,Road
3492,Tires,No,Touring
3493,Jerseys,Yes,Mountain
3494,Jerseys,No,Road
3495,Mountain Bikes,No,Touring
3496,Jerseys,No,Standard
3497,Road Bikes,Yes,Standard
3498,Road Bikes,No,Standard
3499,Road Bikes,Yes,Standard
3500,Helmets,No,Standard
3501,Jerseys,No,Road
3502,Road Bikes,Yes,Touring
3503,Helmets,Yes,Mountain
3504,Jerseys,Yes,Touring
3505,Jerseys,Yes,Touring
3506,Helmets,Yes,Mountain
3507,Tires,Yes,Road
3508,Helmets,Yes,Touring
3509,Jerseys,Yes,Standard
3510,Tires,Yes,Road
3511,Tires,Yes,Standard
3512,Tires,No,Standard
3513,Road Bikes,No,Touring
3514,Tires,No,Standard
3515,Road Bikes,Yes,Touring
3516,Jerseys,No,Touring
3517,Mountain Bikes,Yes,Mountain
3518,Mountain Bikes,No,Standard
3519,Jerseys,No,Standard
3520,Road Bikes,No,Touring
3521,Tires,Yes,Mountain
3522,Jerseys,No,Standard
3523,Mountain Bikes,Yes,Mountain
3524,Helmets,No,Mountain
3525,Jerseys,No,Touring
3526,Jerseys,Yes,Road
3527,Jerseys,Yes,Standard
3528,Jerseys,Yes,Standard
3529,Tires,No,Mountain
3530,Jerseys,Yes,Standard
3531,Mountain Bikes,No,Standard
3532,Jerseys,Yes,Mountain
3533,Tires,Yes,Road
3534,Helmets,Yes,Touring
3535,Road Bikes,Yes,Standard
3536,Road Bikes,Yes,Road
3537,Mountain Bikes,Yes,Mountain
3538,Mountain Bikes,Yes,Touring
3539,Tires,No,Road
3540,Jerseys,No,Road
3541,Road Bikes,No,Road
3542,Jerseys,Yes,Touring
3543,Helmets,No,Mountain
3544,Jerseys,Yes,Mountain
3545,Tires,No,Mountain
3546,Helmets,Yes,Road
3547,Road Bikes,Yes,Mountain
3548,Tires,No,Mountain
3549,Tires,Yes,Road
3550,Mountain Bikes,Yes,Mountain
3551,Helmets,No,Standard
3552,Road Bikes,Yes,Mountain
3553,Road Bikes,No,Mountain
3554,Jerseys,No,Road
3555,Mountain Bikes,Yes,Mountain
3556,Jerseys,No,Mountain
3557,Tires,No,Touring
3558,Mountain Bikes,Yes,Standard
3559,Mountain Bikes,No,Road
3560,Tires,No,Standard
3561,Helmets,Yes,Mountain
3562,Road Bikes,No,Standard
3563,Mountain Bikes,Yes,Mountain
3564,Mountain Bikes,No,Mountain
3565,Mountain Bikes,Yes,Mountain
3566,Road Bikes,Yes,Touring
3567,Helmets,Yes,Standard
3568,Helmets,Yes,Mountain
3569,Road Bikes,No,Road
3570,Road Bikes,Yes,Standard
3571,Road Bikes,Yes,Road
3572,Helmets,Yes,Touring
3573,Tires,No,Standard
3574,Road Bikes,No,Touring
3575,Road Bikes,Yes,Standard
3576,Tires,No,Mountain
3577,Mountain Bikes,Yes,Mountain
3578,Road Bikes,Yes,Road
3579,Helmets,Yes,Road
3580,Tires,Yes,Mountain
3581,Tires,Yes,Standard
3582,Mountain Bikes,No,Standard
3583,Mountain Bikes,No,Road
3584,Road Bikes,No,Standard
3585,Mountain Bikes,No,Standard
3586,Jerseys,No,Standard
3587,Tires,No,Standard
3588,Tires,Yes,Road
3589,Helmets,No,Standard
3590,Jerseys,Yes,Touring
3591,Jerseys,No,Standard
3592,Helmets,Yes,Touring
3593,Helmets,Yes,Road
3594,Helmets,No,Road
3595,Helmets,No,Mountain
3596,Road Bikes,Yes,Mountain
3597,Jerseys,Yes,Standard
3598,Mountain Bikes,Yes,Standard
3599,Mountain Bikes,Yes,Mountain
3600,Helmets,No,Road
3601,Mountain Bikes,No,Road
3602,Tires,Yes,Standard
3603,Tires,Yes,Road
3604,Mountain Bikes,No,Standard
3605,Mountain Bikes,Yes,Standard
3606,Tires,Yes,Road
3607,Jerseys,No,Mountain
3608,Tires,Yes,Standard
3609,Mountain Bikes,Yes,Road
3610,Jerseys,No,Road
3611,Helmets,No,Road
3612,Helmets,Yes,Mountain
3613,Jerseys,Yes,Mountain
3614,Mountain Bikes,No,Standard
3615,Mountain Bikes,Yes,Road
3616,Tires,Yes,Touring
3617,Road Bikes,No,Road
3618,Mountain Bikes,Yes,Standard
3619,Helmets,No,Road
3620,Mountain Bikes,Yes,Mountain
3621,Mountain Bikes,Yes,Touring
3622,Mountain Bikes,No,Mountain
3623,Helmets,Yes,Road
3624,Helmets,Yes,Standard
3625,Jerseys,No,Road
3626,Tires,Yes,Road
3627,Helmets,No,Touring
3628,Jerseys,No,Road
3629,Road Bikes,No,Road
3630,Helmets,No,Mountain
3631,Jerseys,No,Road
3632,Road Bikes,No,Mountain
3633,Mountain Bikes,No,Road
3634,Tires,Yes,Road
3635,Road Bikes,Yes,Mountain
3636,Tires,Yes,Mountain
3637,Jerseys,No,Road
3638,Tires,Yes,Mountain
3639,Mountain Bikes,No,Standard
3640,Helmets,No,Touring
3641,Road Bikes,No,Standard
3642,Helmets,No,Standard
3643,Helmets,No,Mountain
3644,Mountain Bikes,Yes,Road
3645,Mountain Bikes,No,Touring
3646,Tires,Yes,Road
3647,Mountain Bikes,Yes,Standard
3648,Tires,No,Mountain
3649,Jerseys,No,Mountain
3650,Tires,No,Road
3651,Road Bikes,Yes,Standard
3652,Jerseys,No,Road
3653,Jerseys,Yes,Touring
3654,Helmets,No,Mountain
3655,Road Bikes,No,Road
3656,Helmets,Yes,Touring
3657,Tires,Yes,Touring
3658,Tires,Yes,Touring
3659,Helmets,No,Standard
3660,Jerseys,Yes,Standard
3661,Tires,No,Mountain
3662,Jerseys,No,Road
3663,Tires,Yes,Road
3664,Helmets,No,Touring
3665,Mountain Bikes,No,Road
3666,Helmets,Yes,Road
3667,Jerseys,Yes,Road
3668,Mountain Bikes,Yes,Road
3669,Road Bikes,Yes,Standard
3670,Tires,No,Touring
3671,Helmets,No,Standard
3672,Road Bikes,Yes,Road
3673,Tires,Yes,Mountain
3674,Helmets,Yes,Touring
3675,Tires,Yes,Standard
3676,Road Bikes,No,Touring
3677,Helmets,Yes,Standard
3678,Jerseys,Yes,Road
3679,Mountain Bikes,Yes,Standard
3680,Road Bikes,Yes,Road
3681,Jerseys,Yes,Standard
3682,Helmets,Yes,Road
3683,Helmets,Yes,Road
3684,Mountain Bikes,No,Road
3685,Road Bikes,Yes,Standard
3686,Jerseys,Yes,Road
3687,Tires,Yes,Touring
3688,Helmets,Yes,Mountain
3689,Mountain Bikes,Yes,Mountain
3690,Road Bikes,No,Mountain
3691,Tires,No,Standard
3692,Road Bikes,No,Mountain
3693,Mountain Bikes,Yes,Touring
3694,Helmets,Yes,Mountain
3695,Mountain Bikes,No,Touring
3696,Road Bikes,No,Mountain
3697,Mountain Bikes,Yes,Mountain
3698,Road Bikes,No,Mountain
3699,Jerseys,Yes,Road
3700,Jerseys,Yes,Road
3701,Tires,No,Standard
3702,Tires,Yes,Standard
3703,Helmets,Yes,Road
3704,Tires,No,Touring
3705,Helmets,No,Touring
3706,Helmets,No,Road
3707,Tires,No,Touring
3708,Mountain Bikes,Yes,Road
3709,Helmets,No,Touring
3710,Road Bikes,Yes,Road
3711,Tires,No,Road
3712,Tires,No,Standard
3713,Mountain Bikes,No,Touring
3714,Road Bikes,Yes,Mountain
3715,Jerseys,Yes,Standard
3716,Road Bikes,No,Mountain
3717,Helmets,No,Touring
3718,Mountain Bikes,Yes,Mountain
3719,Mountain Bikes,Yes,Road
3720,Mountain Bikes,No,Standard
3721,Mountain Bikes,Yes,Mountain
3722,Tires,Yes,Touring
3723,Mountain Bikes,Yes,Touring
3724,Tires,No,Standard
3725,Tires,No,Touring
3726,Mountain Bikes,Yes,Standard
3727,Road Bikes,Yes,Mountain
3728,Road Bikes,Yes,Standard
3729,Jerseys,No,Standard
3730,Tires,No,Standard
3731,Mountain Bikes,Yes,Mountain
3732,Tires,No,Standard
3733,Road Bikes,Yes,Touring
3734,Jerseys,No,Road
3735,Helmets,No,Touring
3736,Tires,Yes,Touring
3737,Tires,Yes,Mountain
3738,Jerseys,No,Mountain
3739,Helmets,Yes,Standard
3740,Jerseys,Yes,Touring
3741,Tires,Yes,Touring
3742,Helmets,No,Mountain
3743,Road Bikes,Yes,Touring
3744,Jerseys,No,Mountain
3745,Tires,No,Standard
3746,Jerseys,No,Touring
3747,Tires,No,Mountain
3748,Helmets,No,Road
3749,Helmets,No,Road
3750,Jerseys,Yes,Road
3751,Road Bikes,Yes,Road
3752,Tires,No,Mountain
3753,Road Bikes,Yes,Touring
3754,Tires,Yes,Touring
3755,Helmets,No,Standard
3756,Mountain Bikes,No,Mountain
3757,Jerseys,Yes,Touring
3758,Jerseys,Yes,Mountain
3759,Mountain Bikes,Yes,Road
3760,Jerseys,No,Touring
3761,Tires,Yes,Standard
3762,Jerseys,No,Mountain
3763,Road Bikes,Yes,Touring
3764,Mountain Bikes,Yes,Mountain
3765,Tires,No,Road
3766,Road Bikes,No,Mountain
3767,Mountain Bikes,Yes,Standard
3768,Helmets,No,Touring
3769,Mountain Bikes,No,Road
3770,Mountain Bikes,No,Road
3771,Tires,No,Road
3772,Mountain Bikes,Yes,Mountain
3773,Tires,Yes,Road
3774,Tires,Yes,Touring
3775,Helmets,Yes,Mountain
3776,Helmets,Yes,Mountain
3777,Helmets,Yes,Standard
3778,Jerseys,Yes,Mountain
3779,Jerseys,Yes,Mountain
3780,Road Bikes,No,Touring
3781,Tires,No,Standard
3782,Helmets,Yes,Standard
3783,Tires,Yes,Standard
3784,Jerseys,No,Touring
3785,Jerseys,No,Standard
3786,Mountain Bikes,No,Road
3787,Helmets,Yes,Road
3788,Mountain Bikes,No,Touring
3789,Road Bikes,No,Road
3790,Tires,No,Touring
3791,Jerseys,Yes,Road
3792,Mountain Bikes,No,Mountain
3793,Mountain Bikes,Yes,Standard
3794,Jerseys,No,Touring
3795,Jerseys,Yes,Standard
3796,Jerseys,No,Touring
3797,Jerseys,No,Mountain
3798,Tires,Yes,Touring
3799,Helmets,No,Standard
3800,Mountain Bikes,No,Touring
3801,Tires,Yes,Standard
3802,Mountain Bikes,No,Road
3803,Jerseys,No,Standard
3804,Helmets,No,Standard
3805,Road Bikes,Yes,Mountain
3806,Jerseys,Yes,Road
3807,Helmets,Yes,Standard
3808,Mountain Bikes,Yes,Touring
3809,Tires,No,Mountain
3810,Helmets,No,Road
3811,Road Bikes,No,Touring
3812,Helmets,No,Road
3813,Tires,Yes,Mountain
3814,Mountain Bikes,Yes,Touring
3815,Tires,No,Mountain
3816,Helmets,Yes,Road
3817,Mountain Bikes,No,Mountain
3818,Jerseys,No,Mountain
3819,Road Bikes,No,Road
3820,Jerseys,No,Road
3821,Mountain Bikes,No,Road
3822,Mountain Bikes,Yes,Mountain
3823,Road Bikes,No,Standard
3824,Helmets,Yes,Standard
3825,Tires,Yes,Road
3826,Road Bikes,No,Standard
3827,Helmets,Yes,Standard
3828,Helmets,Yes,Standard
3829,Road Bikes,Yes,Mountain
3830,Tires,No,Mountain
3831,Tires,No,Touring
3832,Jerseys,No,Touring
3833,Mountain Bikes,Yes,Touring
3834,Tires,No,Touring
3835,Mountain Bikes,Yes,Standard
3836,Helmets,No,Mountain
3837,Tires,No,Mountain
3838,Road Bikes,Yes,Mountain
3839,Road Bikes,No,Standard
3840,Tires,No,Standard
3841,Jerseys,Yes,Mountain
3842,Mountain Bikes,Yes,Road
3843,Road Bikes,Yes,Standard
3844,Tires,Yes,Standard
3845,Mountain Bikes,No,Mountain
3846,Helmets,No,Mountain
3847,Jerseys,Yes,Road
3848,Helmets,No,Mountain
3849,Helmets,No,Standard
3850,Helmets,No,Road
3851,Road Bikes,Yes,Road
3852,Mountain Bikes,No,Touring
3853,Tires,Yes,Touring
3854,Helmets,Yes,Touring
3855,Road Bikes,No,Mountain
3856,Tires,No,Mountain
3857,Tires,Yes,Mountain
3858,Jerseys,No,Touring
3859,Tires,Yes,Mountain
3860,Helmets,Yes,Mountain
3861,Helmets,Yes,Road
3862,Tires,Yes,Standard
3863,Helmets,No,Touring
3864,Jerseys,Yes,Touring
3865,Tires,Yes,Road
3866,Road Bikes,No,Touring
3867,Mountain Bikes,No,Touring
3868,Helmets,Yes,Touring
3869,Road Bikes,No,Standard
3870,Tires,Yes,Touring
3871,Mountain Bikes,No,Mountain
3872,Jerseys,No,Standard
3873,Jerseys,No,Standard
3874,Helmets,Yes,Touring
3875,Mountain Bikes,Yes,Standard
3876,Road Bikes,No,Road
3877,Tires,Yes,Mountain
3878,Road Bikes,No,Mountain
3879,Mountain Bikes,No,Mountain
3880,Mountain Bikes,No,Road
3881,Helmets,No,Road
3882,Mountain Bikes,Yes,Standard
3883,Jerseys,No,Standard
3884,Road Bikes,Yes,Standard
3885,Road Bikes,No,Standard
3886,Road Bikes,No,Touring
3887,Helmets,No,Mountain
3888,Mountain Bikes,No,Standard
3889,Tires,No,Touring
3890,Jerseys,No,Touring
3891,Mountain Bikes,No,Touring
3892,Mountain Bikes,No,Mountain
3893,Jerseys,No,Road
3894,Tires,Yes,Mountain
3895,Road Bikes,Yes,Road
3896,Road Bikes,No,Standard
3897,Mountain Bikes,No,Standard
3898,Tires,Yes,Mountain
3899,Jerseys,Yes,Road
3900,Road Bikes,Yes,Standard
3901,Tires,No,Touring
3902,Helmets,Yes,Touring
3903,Helmets,Yes,Mountain
3904,Tires,Yes,Mountain
3905,Tires,No,Road
3906,Jerseys,Yes,Standard
3907,Road Bikes,Yes,Mountain
3908,Tires,No,Touring
3909,Helmets,Yes,Mountain
3910,Jerseys,Yes,Road
3911,Helmets,No,Mountain
3912,Mountain Bikes,Yes,Standard
3913,Road Bikes,Yes,Touring
3914,Mountain Bikes,No,Standard
3915,Jerseys,Yes,Standard
3916,Helmets,Yes,Touring
3917,Road Bikes,No,Mountain
3918,Jerseys,Yes,Mountain
3919,Mountain Bikes,No,Road
3920,Tires,No,Standard
3921,Road Bikes,No,Mountain
3922,Tires,Yes,Touring
3923,Mountain Bikes,Yes,Mountain
3924,Tires,No,Mountain
3925,Tires,Yes,Mountain
3926,Helmets,Yes,Mountain
3927,Helmets,No,Touring
3928,Tires,No,Road
3929,Road Bikes,Yes,Standard
3930,Jerseys,No,Mountain
3931,Tires,Yes,Touring
3932,Tires,Yes,Standard
3933,Helmets,Yes,Road
3934,Helmets,Yes,Mountain
3935,Mountain Bikes,Yes,Road
3936,Helmets,Yes,Standard
3937,Tires,No,Touring
3938,Mountain Bikes,Yes,Mountain
3939,Helmets,Yes,Road
3940,Road Bikes,No,Touring
3941,Jerseys,Yes,Road
3942,Helmets,No,Road
3943,Mountain Bikes,Yes,Touring
3944,Jerseys,No,Standard
3945,Helmets,No,Road
3946,Tires,Yes,Road
3947,Jerseys,No,Road
3948,Road Bikes,No,Road
3949,Jerseys,No,Mountain
3950,Tires,No,Standard
3951,Road Bikes,No,Road
3952,Jerseys,Yes,Standard
3953,Road Bikes,No,Mountain
3954,Helmets,No,Mountain
3955,Tires,Yes,Mountain
3956,Tires,Yes,Touring
3957,Tires,No,Road
3958,Mountain Bikes,Yes,Mountain
3959,Jerseys,No,Mountain
3960,Mountain Bikes,Yes,Standard
3961,Jerseys,Yes,Standard
3962,Jerseys,No,Standard
3963,Road Bikes,Yes,Mountain
3964,Tires,Yes,Mountain
3965,Tires,No,Touring
3966,Helmets,No,Touring
3967,Tires,No,Standard
3968,Helmets,Yes,Touring
3969,Tires,No,Touring
3970,Jerseys,No,Touring
3971,Helmets,Yes,Standard
3972,Helmets,Yes,Standard
3973,Jerseys,Yes,Road
3974,Mountain Bikes,No,Road
3975,Mountain Bikes,No,Touring
3976,Jerseys,No,Mountain
3977,Road Bikes,No,Road
3978,Helmets,No,Standard
3979,Road Bikes,No,Road
3980,Mountain Bikes,Yes,Touring
3981,Tires,No,Standard
